,FIPS,MSA,unemp_qual_status_21,ffe_qual_status_21,ec_ffe_status_21,unemp_qual_status_22,ffe_qual_status_22,ec_ffe_status_22
0,01001,33860,0.0,0.0,0.0,0.0,0.0,0.0
1,01003,19300,0.0,0.0,0.0,0.0,0.0,0.0
2,01005,100004,0.0,0.0,0.0,0.0,0.0,0.0
3,01007,13820,0.0,1.0,0.0,0.0,1.0,0.0
4,01009,13820,0.0,1.0,0.0,0.0,1.0,0.0
5,01011,100004,0.0,0.0,0.0,0.0,0.0,0.0
6,01013,100004,0.0,0.0,0.0,0.0,0.0,0.0
7,01015,11500,0.0,0.0,0.0,0.0,0.0,0.0
8,01017,100002,0.0,0.0,0.0,0.0,0.0,0.0
9,01019,100002,0.0,0.0,0.0,0.0,0.0,0.0
10,01021,13820,0.0,1.0,0.0,0.0,1.0,0.0
11,01023,100003,1.0,1.0,1.0,1.0,1.0,1.0
12,01025,100003,1.0,1.0,1.0,1.0,1.0,1.0
13,01027,100002,0.0,0.0,0.0,0.0,0.0,0.0
14,01029,100002,0.0,0.0,0.0,0.0,0.0,0.0
15,01031,100004,0.0,0.0,0.0,0.0,0.0,0.0
16,01033,22520,0.0,0.0,0.0,0.0,0.0,0.0
17,01035,100003,1.0,1.0,1.0,1.0,1.0,1.0
18,01037,100002,0.0,0.0,0.0,0.0,0.0,0.0
19,01039,100004,0.0,0.0,0.0,0.0,0.0,0.0
20,01041,100004,0.0,0.0,0.0,0.0,0.0,0.0
21,01043,100001,0.0,1.0,0.0,0.0,1.0,0.0
22,01045,100004,0.0,0.0,0.0,0.0,0.0,0.0
23,01047,100003,1.0,1.0,1.0,1.0,1.0,1.0
25,01049,100002,0.0,0.0,0.0,0.0,0.0,0.0
26,01051,33860,0.0,0.0,0.0,0.0,0.0,0.0
27,01053,100003,1.0,1.0,1.0,1.0,1.0,1.0
28,01055,23460,0.0,0.0,0.0,0.0,0.0,0.0
29,01057,100001,0.0,1.0,0.0,0.0,1.0,0.0
30,01059,100001,0.0,1.0,0.0,0.0,1.0,0.0
31,01061,20020,0.0,0.0,0.0,0.0,0.0,0.0
32,01063,100003,1.0,1.0,1.0,1.0,1.0,1.0
33,01065,46220,0.0,1.0,0.0,0.0,1.0,0.0
34,01067,20020,0.0,0.0,0.0,0.0,0.0,0.0
35,01069,20020,0.0,0.0,0.0,0.0,0.0,0.0
36,01071,100002,0.0,0.0,0.0,0.0,0.0,0.0
37,01073,13820,0.0,1.0,0.0,0.0,1.0,0.0
38,01075,100001,0.0,1.0,0.0,0.0,1.0,0.0
39,01077,22520,0.0,0.0,0.0,0.0,0.0,0.0
40,01079,19460,0.0,1.0,0.0,0.0,1.0,0.0
41,01081,12220,0.0,0.0,0.0,0.0,0.0,0.0
42,01083,26620,0.0,0.0,0.0,0.0,0.0,0.0
43,01085,33860,0.0,0.0,0.0,0.0,0.0,0.0
44,01087,100004,0.0,0.0,0.0,0.0,0.0,0.0
45,01089,26620,0.0,0.0,0.0,0.0,0.0,0.0
46,01091,100003,1.0,1.0,1.0,1.0,1.0,1.0
47,01093,100001,0.0,1.0,0.0,0.0,1.0,0.0
48,01095,100002,0.0,0.0,0.0,0.0,0.0,0.0
49,01097,33660,0.0,1.0,0.0,0.0,1.0,0.0
50,01099,100003,1.0,1.0,1.0,1.0,1.0,1.0
52,01101,33860,0.0,0.0,0.0,0.0,0.0,0.0
53,01103,19460,0.0,1.0,0.0,0.0,1.0,0.0
54,01105,100003,1.0,1.0,1.0,1.0,1.0,1.0
55,01107,46220,0.0,1.0,0.0,0.0,1.0,0.0
56,01109,100004,0.0,0.0,0.0,0.0,0.0,0.0
57,01111,100002,0.0,0.0,0.0,0.0,0.0,0.0
58,01113,17980,0.0,0.0,0.0,0.0,0.0,0.0
59,01115,13820,0.0,1.0,0.0,0.0,1.0,0.0
60,01117,13820,0.0,1.0,0.0,0.0,1.0,0.0
61,01119,100003,1.0,1.0,1.0,1.0,1.0,1.0
62,01121,100002,0.0,0.0,0.0,0.0,0.0,0.0
63,01123,100002,0.0,0.0,0.0,0.0,0.0,0.0
64,01125,46220,0.0,1.0,0.0,0.0,1.0,0.0
65,01127,13820,0.0,1.0,0.0,0.0,1.0,0.0
66,01129,100003,1.0,1.0,1.0,1.0,1.0,1.0
67,01131,100003,1.0,1.0,1.0,1.0,1.0,1.0
68,01133,100001,0.0,1.0,0.0,0.0,1.0,0.0
69,02013,200006,1.0,1.0,1.0,1.0,1.0,1.0
70,02016,200006,1.0,1.0,1.0,1.0,1.0,1.0
71,02020,11260,1.0,1.0,1.0,0.0,1.0,0.0
72,02050,200006,1.0,1.0,1.0,1.0,1.0,1.0
73,02060,200006,1.0,1.0,1.0,1.0,1.0,1.0
74,02063,200006,1.0,1.0,1.0,1.0,1.0,1.0
75,02066,200006,1.0,1.0,1.0,1.0,1.0,1.0
77,02068,200006,1.0,1.0,1.0,1.0,1.0,1.0
78,02070,200006,1.0,1.0,1.0,1.0,1.0,1.0
79,02090,21820,0.0,1.0,0.0,1.0,1.0,1.0
80,02100,200006,1.0,1.0,1.0,1.0,1.0,1.0
81,02105,200006,1.0,1.0,1.0,1.0,1.0,1.0
82,02110,200006,1.0,1.0,1.0,1.0,1.0,1.0
83,02122,200006,1.0,1.0,1.0,1.0,1.0,1.0
84,02130,200006,1.0,1.0,1.0,1.0,1.0,1.0
85,02150,200006,1.0,1.0,1.0,1.0,1.0,1.0
86,02158,200006,1.0,1.0,1.0,1.0,1.0,1.0
87,02164,200006,1.0,1.0,1.0,1.0,1.0,1.0
88,02170,11260,1.0,1.0,1.0,0.0,1.0,0.0
89,02180,200006,1.0,1.0,1.0,1.0,1.0,1.0
90,02185,200006,1.0,1.0,1.0,1.0,1.0,1.0
91,02188,200006,1.0,1.0,1.0,1.0,1.0,1.0
92,02195,200006,1.0,1.0,1.0,1.0,1.0,1.0
93,02198,200006,1.0,1.0,1.0,1.0,1.0,1.0
94,02220,200006,1.0,1.0,1.0,1.0,1.0,1.0
95,02230,200006,1.0,1.0,1.0,1.0,1.0,1.0
96,02240,200006,1.0,1.0,1.0,1.0,1.0,1.0
98,02275,200006,1.0,1.0,1.0,1.0,1.0,1.0
99,02282,200006,1.0,1.0,1.0,1.0,1.0,1.0
100,02290,200006,1.0,1.0,1.0,1.0,1.0,1.0
101,04001,400001,1.0,1.0,1.0,1.0,1.0,1.0
102,04003,43420,0.0,0.0,0.0,1.0,0.0,0.0
103,04005,22380,1.0,0.0,0.0,1.0,0.0,0.0
104,04007,400001,1.0,1.0,1.0,1.0,1.0,1.0
105,04009,400001,1.0,1.0,1.0,1.0,1.0,1.0
106,04011,400001,1.0,1.0,1.0,1.0,1.0,1.0
107,04012,400001,1.0,1.0,1.0,1.0,1.0,1.0
108,04013,38060,0.0,0.0,0.0,0.0,0.0,0.0
109,04015,29420,1.0,1.0,1.0,1.0,1.0,1.0
110,04017,400001,1.0,1.0,1.0,1.0,1.0,1.0
111,04019,46060,0.0,0.0,0.0,1.0,0.0,0.0
112,04021,38060,0.0,0.0,0.0,0.0,0.0,0.0
113,04023,400001,1.0,1.0,1.0,1.0,1.0,1.0
114,04025,39140,0.0,0.0,0.0,0.0,0.0,0.0
115,04027,49740,1.0,0.0,0.0,1.0,0.0,0.0
116,05001,500004,0.0,1.0,0.0,1.0,1.0,1.0
117,05003,500004,0.0,1.0,0.0,1.0,1.0,1.0
118,05005,500001,0.0,1.0,0.0,0.0,1.0,0.0
119,05007,22220,0.0,0.0,0.0,0.0,0.0,0.0
120,05009,500001,0.0,1.0,0.0,0.0,1.0,0.0
121,05011,500004,0.0,1.0,0.0,1.0,1.0,1.0
122,05013,500004,0.0,1.0,0.0,1.0,1.0,1.0
123,05015,500001,0.0,1.0,0.0,0.0,1.0,0.0
124,05017,500004,0.0,1.0,0.0,1.0,1.0,1.0
125,05019,500003,0.0,1.0,0.0,1.0,1.0,1.0
126,05021,500002,0.0,1.0,0.0,1.0,1.0,1.0
127,05023,500001,0.0,1.0,0.0,0.0,1.0,0.0
128,05025,38220,1.0,0.0,0.0,1.0,0.0,0.0
129,05027,500004,0.0,1.0,0.0,1.0,1.0,1.0
130,05029,500003,0.0,1.0,0.0,1.0,1.0,1.0
132,05031,27860,0.0,0.0,0.0,0.0,0.0,0.0
133,05033,22900,0.0,1.0,0.0,0.0,1.0,0.0
134,05035,32820,1.0,0.0,0.0,1.0,0.0,0.0
135,05037,500002,0.0,1.0,0.0,1.0,1.0,1.0
136,05039,500004,0.0,1.0,0.0,1.0,1.0,1.0
137,05041,500004,0.0,1.0,0.0,1.0,1.0,1.0
138,05043,500004,0.0,1.0,0.0,1.0,1.0,1.0
139,05045,30780,0.0,1.0,0.0,0.0,1.0,0.0
140,05047,500003,0.0,1.0,0.0,1.0,1.0,1.0
141,05049,500001,0.0,1.0,0.0,0.0,1.0,0.0
142,05051,26300,0.0,0.0,0.0,1.0,0.0,0.0
143,05053,30780,0.0,1.0,0.0,0.0,1.0,0.0
144,05055,500002,0.0,1.0,0.0,1.0,1.0,1.0
145,05057,500004,0.0,1.0,0.0,1.0,1.0,1.0
146,05059,500003,0.0,1.0,0.0,1.0,1.0,1.0
147,05061,500004,0.0,1.0,0.0,1.0,1.0,1.0
148,05063,500001,0.0,1.0,0.0,0.0,1.0,0.0
149,05065,500001,0.0,1.0,0.0,0.0,1.0,0.0
150,05067,500001,0.0,1.0,0.0,0.0,1.0,0.0
151,05069,38220,1.0,0.0,0.0,1.0,0.0,0.0
152,05071,500003,0.0,1.0,0.0,1.0,1.0,1.0
153,05073,500004,0.0,1.0,0.0,1.0,1.0,1.0
154,05075,500002,0.0,1.0,0.0,1.0,1.0,1.0
155,05077,500002,0.0,1.0,0.0,1.0,1.0,1.0
156,05079,38220,1.0,0.0,0.0,1.0,0.0,0.0
157,05081,45500,1.0,0.0,0.0,1.0,0.0,0.0
158,05083,500003,0.0,1.0,0.0,1.0,1.0,1.0
159,05085,30780,0.0,1.0,0.0,0.0,1.0,0.0
160,05087,22220,0.0,0.0,0.0,0.0,0.0,0.0
161,05089,500001,0.0,1.0,0.0,0.0,1.0,0.0
162,05091,45500,1.0,0.0,0.0,1.0,0.0,0.0
163,05093,500002,0.0,1.0,0.0,1.0,1.0,1.0
165,05095,500002,0.0,1.0,0.0,1.0,1.0,1.0
166,05097,500003,0.0,1.0,0.0,1.0,1.0,1.0
167,05099,500004,0.0,1.0,0.0,1.0,1.0,1.0
168,05101,500001,0.0,1.0,0.0,0.0,1.0,0.0
169,05103,500004,0.0,1.0,0.0,1.0,1.0,1.0
170,05105,30780,0.0,1.0,0.0,0.0,1.0,0.0
171,05107,500002,0.0,1.0,0.0,1.0,1.0,1.0
172,05109,500003,0.0,1.0,0.0,1.0,1.0,1.0
173,05111,27860,0.0,0.0,0.0,0.0,0.0,0.0
174,05113,500003,0.0,1.0,0.0,1.0,1.0,1.0
175,05115,500003,0.0,1.0,0.0,1.0,1.0,1.0
176,05117,500002,0.0,1.0,0.0,1.0,1.0,1.0
177,05119,30780,0.0,1.0,0.0,0.0,1.0,0.0
178,05121,500002,0.0,1.0,0.0,1.0,1.0,1.0
179,05123,500002,0.0,1.0,0.0,1.0,1.0,1.0
180,05125,30780,0.0,1.0,0.0,0.0,1.0,0.0
181,05127,500003,0.0,1.0,0.0,1.0,1.0,1.0
182,05129,500001,0.0,1.0,0.0,0.0,1.0,0.0
183,05131,22900,0.0,1.0,0.0,0.0,1.0,0.0
184,05133,500004,0.0,1.0,0.0,1.0,1.0,1.0
185,05135,500001,0.0,1.0,0.0,0.0,1.0,0.0
186,05137,500001,0.0,1.0,0.0,0.0,1.0,0.0
187,05139,500004,0.0,1.0,0.0,1.0,1.0,1.0
188,05141,500001,0.0,1.0,0.0,0.0,1.0,0.0
189,05143,22220,0.0,0.0,0.0,0.0,0.0,0.0
190,05145,500001,0.0,1.0,0.0,0.0,1.0,0.0
191,05147,500001,0.0,1.0,0.0,0.0,1.0,0.0
192,05149,500003,0.0,1.0,0.0,1.0,1.0,1.0
193,06001,41860,1.0,1.0,1.0,0.0,1.0,0.0
194,06003,600006,1.0,0.0,0.0,1.0,0.0,0.0
195,06005,600006,1.0,0.0,0.0,1.0,0.0,0.0
196,06007,17020,1.0,0.0,0.0,1.0,0.0,0.0
198,06009,600006,1.0,0.0,0.0,1.0,0.0,0.0
199,06011,600007,1.0,0.0,0.0,1.0,0.0,0.0
200,06013,41860,1.0,1.0,1.0,0.0,1.0,0.0
201,06015,600003,1.0,0.0,0.0,1.0,0.0,0.0
202,06017,40900,1.0,0.0,0.0,1.0,0.0,0.0
203,06019,23420,1.0,0.0,0.0,1.0,0.0,0.0
204,06021,600007,1.0,0.0,0.0,1.0,0.0,0.0
205,06023,600003,1.0,0.0,0.0,1.0,0.0,0.0
206,06025,20940,1.0,0.0,0.0,1.0,0.0,0.0
207,06027,600006,1.0,0.0,0.0,1.0,0.0,0.0
208,06029,12540,1.0,1.0,1.0,1.0,1.0,1.0
209,06031,25260,1.0,0.0,0.0,1.0,0.0,0.0
210,06033,600003,1.0,0.0,0.0,1.0,0.0,0.0
211,06035,600007,1.0,0.0,0.0,1.0,0.0,0.0
212,06037,31080,1.0,1.0,1.0,1.0,1.0,1.0
213,06039,31460,1.0,0.0,0.0,1.0,0.0,0.0
214,06041,41860,1.0,1.0,1.0,0.0,1.0,0.0
215,06043,600006,1.0,0.0,0.0,1.0,0.0,0.0
216,06045,600003,1.0,0.0,0.0,1.0,0.0,0.0
217,06047,32900,1.0,0.0,0.0,1.0,0.0,0.0
218,06049,600007,1.0,0.0,0.0,1.0,0.0,0.0
219,06051,600006,1.0,0.0,0.0,1.0,0.0,0.0
221,06053,41500,1.0,0.0,0.0,1.0,0.0,0.0
222,06055,34900,1.0,0.0,0.0,0.0,0.0,0.0
223,06057,600007,1.0,0.0,0.0,1.0,0.0,0.0
224,06059,31080,1.0,1.0,1.0,1.0,1.0,1.0
225,06061,40900,1.0,0.0,0.0,1.0,0.0,0.0
226,06063,600007,1.0,0.0,0.0,1.0,0.0,0.0
227,06065,40140,1.0,0.0,0.0,1.0,0.0,0.0
228,06067,40900,1.0,0.0,0.0,1.0,0.0,0.0
229,06069,41940,0.0,0.0,0.0,0.0,0.0,0.0
230,06071,40140,1.0,0.0,0.0,1.0,0.0,0.0
231,06073,41740,1.0,0.0,0.0,0.0,0.0,0.0
232,06075,41860,1.0,1.0,1.0,0.0,1.0,0.0
233,06077,44700,1.0,0.0,0.0,1.0,0.0,0.0
234,06079,42020,0.0,1.0,0.0,0.0,1.0,0.0
235,06081,41860,1.0,1.0,1.0,0.0,1.0,0.0
236,06083,42200,1.0,1.0,1.0,0.0,1.0,0.0
237,06085,41940,0.0,0.0,0.0,0.0,0.0,0.0
238,06087,42100,1.0,0.0,0.0,1.0,0.0,0.0
239,06089,39820,1.0,0.0,0.0,1.0,0.0,0.0
240,06091,600007,1.0,0.0,0.0,1.0,0.0,0.0
241,06093,600007,1.0,0.0,0.0,1.0,0.0,0.0
243,06095,46700,1.0,1.0,1.0,1.0,1.0,1.0
244,06097,42220,1.0,0.0,0.0,0.0,0.0,0.0
245,06099,33700,1.0,0.0,0.0,1.0,0.0,0.0
246,06101,49700,1.0,1.0,1.0,1.0,1.0,1.0
247,06103,600007,1.0,0.0,0.0,1.0,0.0,0.0
248,06105,600007,1.0,0.0,0.0,1.0,0.0,0.0
249,06107,47300,1.0,0.0,0.0,1.0,0.0,0.0
250,06109,600006,1.0,0.0,0.0,1.0,0.0,0.0
251,06111,37100,1.0,1.0,1.0,1.0,1.0,1.0
252,06113,40900,1.0,0.0,0.0,1.0,0.0,0.0
253,06115,49700,1.0,1.0,1.0,1.0,1.0,1.0
254,08001,19740,1.0,1.0,1.0,0.0,1.0,0.0
255,08003,800001,0.0,1.0,0.0,0.0,1.0,0.0
256,08005,19740,1.0,1.0,1.0,0.0,1.0,0.0
257,08007,800002,1.0,1.0,1.0,0.0,1.0,0.0
258,08009,800001,0.0,1.0,0.0,0.0,1.0,0.0
259,08011,800001,0.0,1.0,0.0,0.0,1.0,0.0
260,08013,14500,0.0,0.0,0.0,0.0,0.0,0.0
261,08014,19740,1.0,1.0,1.0,0.0,1.0,0.0
262,08015,800002,1.0,1.0,1.0,0.0,1.0,0.0
263,08017,800001,0.0,1.0,0.0,0.0,1.0,0.0
264,08019,19740,1.0,1.0,1.0,0.0,1.0,0.0
265,08021,800001,0.0,1.0,0.0,0.0,1.0,0.0
266,08023,800001,0.0,1.0,0.0,0.0,1.0,0.0
268,08025,800001,0.0,1.0,0.0,0.0,1.0,0.0
269,08027,800001,0.0,1.0,0.0,0.0,1.0,0.0
270,08029,800002,1.0,1.0,1.0,0.0,1.0,0.0
271,08031,19740,1.0,1.0,1.0,0.0,1.0,0.0
272,08033,800002,1.0,1.0,1.0,0.0,1.0,0.0
273,08035,19740,1.0,1.0,1.0,0.0,1.0,0.0
274,08037,800003,0.0,1.0,0.0,0.0,1.0,0.0
275,08039,19740,1.0,1.0,1.0,0.0,1.0,0.0
276,08041,17820,1.0,1.0,1.0,0.0,1.0,0.0
277,08043,800002,1.0,1.0,1.0,0.0,1.0,0.0
278,08045,800003,0.0,1.0,0.0,0.0,1.0,0.0
279,08047,19740,1.0,1.0,1.0,0.0,1.0,0.0
280,08049,800003,0.0,1.0,0.0,0.0,1.0,0.0
281,08051,800002,1.0,1.0,1.0,0.0,1.0,0.0
282,08053,800002,1.0,1.0,1.0,0.0,1.0,0.0
283,08055,800001,0.0,1.0,0.0,0.0,1.0,0.0
284,08057,800003,0.0,1.0,0.0,0.0,1.0,0.0
285,08059,19740,1.0,1.0,1.0,0.0,1.0,0.0
286,08061,800001,0.0,1.0,0.0,0.0,1.0,0.0
287,08063,800001,0.0,1.0,0.0,0.0,1.0,0.0
288,08065,800003,0.0,1.0,0.0,0.0,1.0,0.0
289,08067,800002,1.0,1.0,1.0,0.0,1.0,0.0
290,08069,22660,0.0,1.0,0.0,0.0,1.0,0.0
291,08071,800001,0.0,1.0,0.0,0.0,1.0,0.0
293,08073,800001,0.0,1.0,0.0,0.0,1.0,0.0
294,08075,800001,0.0,1.0,0.0,0.0,1.0,0.0
295,08077,24300,1.0,1.0,1.0,0.0,1.0,0.0
296,08079,800001,0.0,1.0,0.0,0.0,1.0,0.0
297,08081,800003,0.0,1.0,0.0,0.0,1.0,0.0
298,08083,800002,1.0,1.0,1.0,0.0,1.0,0.0
299,08085,800002,1.0,1.0,1.0,0.0,1.0,0.0
300,08087,800001,0.0,1.0,0.0,0.0,1.0,0.0
301,08089,800001,0.0,1.0,0.0,0.0,1.0,0.0
302,08091,800002,1.0,1.0,1.0,0.0,1.0,0.0
303,08093,19740,1.0,1.0,1.0,0.0,1.0,0.0
304,08095,800001,0.0,1.0,0.0,0.0,1.0,0.0
305,08097,800003,0.0,1.0,0.0,0.0,1.0,0.0
306,08099,800001,0.0,1.0,0.0,0.0,1.0,0.0
307,08101,39380,1.0,0.0,0.0,1.0,0.0,0.0
308,08103,800003,0.0,1.0,0.0,0.0,1.0,0.0
309,08105,800001,0.0,1.0,0.0,0.0,1.0,0.0
310,08107,800003,0.0,1.0,0.0,0.0,1.0,0.0
311,08109,800001,0.0,1.0,0.0,0.0,1.0,0.0
312,08111,800002,1.0,1.0,1.0,0.0,1.0,0.0
313,08113,800002,1.0,1.0,1.0,0.0,1.0,0.0
314,08115,800001,0.0,1.0,0.0,0.0,1.0,0.0
315,08117,800003,0.0,1.0,0.0,0.0,1.0,0.0
317,08119,17820,1.0,1.0,1.0,0.0,1.0,0.0
318,08121,800001,0.0,1.0,0.0,0.0,1.0,0.0
319,08123,24540,1.0,1.0,1.0,0.0,1.0,0.0
320,08125,800001,0.0,1.0,0.0,0.0,1.0,0.0
321,09001,14860,1.0,1.0,1.0,1.0,1.0,1.0
322,09003,25540,1.0,0.0,0.0,1.0,0.0,0.0
323,09005,900001,1.0,0.0,0.0,1.0,0.0,0.0
324,09007,25540,1.0,0.0,0.0,1.0,0.0,0.0
325,09009,35300,1.0,0.0,0.0,1.0,0.0,0.0
326,09011,35980,1.0,0.0,0.0,1.0,0.0,0.0
327,09013,25540,1.0,0.0,0.0,1.0,0.0,0.0
328,09015,49340,1.0,0.0,0.0,1.0,0.0,0.0
329,10001,20100,1.0,1.0,1.0,1.0,1.0,1.0
330,10003,37980,1.0,0.0,0.0,1.0,0.0,0.0
331,10005,41540,1.0,0.0,0.0,1.0,0.0,0.0
332,11001,47900,0.0,0.0,0.0,0.0,0.0,0.0
333,12001,23540,0.0,0.0,0.0,0.0,0.0,0.0
334,12003,27260,0.0,0.0,0.0,0.0,0.0,0.0
335,12005,37460,0.0,0.0,0.0,0.0,0.0,0.0
336,12007,1200006,0.0,0.0,0.0,0.0,0.0,0.0
337,12009,37340,0.0,0.0,0.0,0.0,0.0,0.0
338,12011,33100,0.0,0.0,0.0,0.0,0.0,0.0
339,12013,1200006,0.0,0.0,0.0,0.0,0.0,0.0
340,12015,39460,0.0,0.0,0.0,0.0,0.0,0.0
341,12017,26140,1.0,0.0,0.0,1.0,0.0,0.0
342,12019,27260,0.0,0.0,0.0,0.0,0.0,0.0
343,12021,34940,0.0,0.0,0.0,0.0,0.0,0.0
344,12023,1200006,0.0,0.0,0.0,0.0,0.0,0.0
345,12027,1200003,0.0,0.0,0.0,0.0,0.0,0.0
347,12029,1200006,0.0,0.0,0.0,0.0,0.0,0.0
348,12031,27260,0.0,0.0,0.0,0.0,0.0,0.0
349,12033,37860,0.0,0.0,0.0,0.0,0.0,0.0
350,12035,19660,0.0,0.0,0.0,0.0,0.0,0.0
351,12037,1200006,0.0,0.0,0.0,0.0,0.0,0.0
352,12039,45220,0.0,0.0,0.0,0.0,0.0,0.0
353,12041,23540,0.0,0.0,0.0,0.0,0.0,0.0
354,12043,1200003,0.0,0.0,0.0,0.0,0.0,0.0
355,12045,37460,0.0,0.0,0.0,0.0,0.0,0.0
356,12047,1200006,0.0,0.0,0.0,0.0,0.0,0.0
357,12049,1200003,0.0,0.0,0.0,0.0,0.0,0.0
358,12051,1200003,0.0,0.0,0.0,0.0,0.0,0.0
359,12053,45300,0.0,0.0,0.0,0.0,0.0,0.0
360,12055,42700,1.0,0.0,0.0,1.0,0.0,0.0
361,12057,45300,0.0,0.0,0.0,0.0,0.0,0.0
362,12059,1200006,0.0,0.0,0.0,0.0,0.0,0.0
363,12061,42680,0.0,0.0,0.0,0.0,0.0,0.0
364,12063,1200006,0.0,0.0,0.0,0.0,0.0,0.0
365,12065,45220,0.0,0.0,0.0,0.0,0.0,0.0
366,12067,1200006,0.0,0.0,0.0,0.0,0.0,0.0
367,12069,36740,0.0,0.0,0.0,0.0,0.0,0.0
368,12071,15980,0.0,0.0,0.0,0.0,0.0,0.0
369,12073,45220,0.0,0.0,0.0,0.0,0.0,0.0
370,12075,1200006,0.0,0.0,0.0,0.0,0.0,0.0
371,12077,1200006,0.0,0.0,0.0,0.0,0.0,0.0
372,12079,1200006,0.0,0.0,0.0,0.0,0.0,0.0
373,12081,35840,0.0,0.0,0.0,0.0,0.0,0.0
374,12083,36100,0.0,0.0,0.0,0.0,0.0,0.0
375,12085,38940,0.0,0.0,0.0,0.0,0.0,0.0
376,12086,33100,0.0,0.0,0.0,0.0,0.0,0.0
377,12087,1200003,0.0,0.0,0.0,0.0,0.0,0.0
378,12089,27260,0.0,0.0,0.0,0.0,0.0,0.0
379,12091,18880,0.0,0.0,0.0,0.0,0.0,0.0
381,12093,1200003,0.0,0.0,0.0,0.0,0.0,0.0
382,12095,36740,0.0,0.0,0.0,0.0,0.0,0.0
383,12097,36740,0.0,0.0,0.0,0.0,0.0,0.0
384,12099,33100,0.0,0.0,0.0,0.0,0.0,0.0
385,12101,45300,0.0,0.0,0.0,0.0,0.0,0.0
386,12103,45300,0.0,0.0,0.0,0.0,0.0,0.0
387,12105,29460,1.0,0.0,0.0,0.0,0.0,0.0
388,12107,1200006,0.0,0.0,0.0,0.0,0.0,0.0
389,12109,27260,0.0,0.0,0.0,0.0,0.0,0.0
390,12111,38940,0.0,0.0,0.0,0.0,0.0,0.0
391,12113,37860,0.0,0.0,0.0,0.0,0.0,0.0
392,12115,35840,0.0,0.0,0.0,0.0,0.0,0.0
393,12117,36740,0.0,0.0,0.0,0.0,0.0,0.0
394,12119,45540,1.0,0.0,0.0,1.0,0.0,0.0
395,12121,1200006,0.0,0.0,0.0,0.0,0.0,0.0
396,12123,1200006,0.0,0.0,0.0,0.0,0.0,0.0
397,12125,1200006,0.0,0.0,0.0,0.0,0.0,0.0
398,12127,19660,0.0,0.0,0.0,0.0,0.0,0.0
399,12129,45220,0.0,0.0,0.0,0.0,0.0,0.0
400,12131,18880,0.0,0.0,0.0,0.0,0.0,0.0
401,12133,1200006,0.0,0.0,0.0,0.0,0.0,0.0
402,13001,1300004,0.0,0.0,0.0,0.0,0.0,0.0
403,13003,1300004,0.0,0.0,0.0,0.0,0.0,0.0
404,13005,1300004,0.0,0.0,0.0,0.0,0.0,0.0
405,13007,10500,0.0,0.0,0.0,1.0,0.0,0.0
406,13009,1300002,0.0,0.0,0.0,0.0,0.0,0.0
407,13011,1300001,0.0,0.0,0.0,0.0,0.0,0.0
408,13013,12060,0.0,0.0,0.0,0.0,0.0,0.0
409,13015,12060,0.0,0.0,0.0,0.0,0.0,0.0
410,13017,1300004,0.0,0.0,0.0,0.0,0.0,0.0
411,13019,1300004,0.0,0.0,0.0,0.0,0.0,0.0
412,13021,31420,0.0,0.0,0.0,0.0,0.0,0.0
413,13023,1300002,0.0,0.0,0.0,0.0,0.0,0.0
414,13025,15260,0.0,0.0,0.0,0.0,0.0,0.0
416,13027,46660,0.0,0.0,0.0,0.0,0.0,0.0
417,13029,42340,0.0,0.0,0.0,0.0,0.0,0.0
418,13031,1300003,0.0,0.0,0.0,0.0,0.0,0.0
419,13033,12260,0.0,0.0,0.0,0.0,0.0,0.0
420,13035,12060,0.0,0.0,0.0,0.0,0.0,0.0
421,13037,1300004,0.0,0.0,0.0,0.0,0.0,0.0
422,13039,1300004,0.0,0.0,0.0,0.0,0.0,0.0
423,13043,1300003,0.0,0.0,0.0,0.0,0.0,0.0
424,13045,12060,0.0,0.0,0.0,0.0,0.0,0.0
425,13047,16860,0.0,0.0,0.0,0.0,0.0,0.0
426,13049,1300004,0.0,0.0,0.0,0.0,0.0,0.0
427,13051,42340,0.0,0.0,0.0,0.0,0.0,0.0
428,13053,17980,0.0,0.0,0.0,0.0,0.0,0.0
429,13055,1300001,0.0,0.0,0.0,0.0,0.0,0.0
430,13057,12060,0.0,0.0,0.0,0.0,0.0,0.0
431,13059,12020,0.0,0.0,0.0,0.0,0.0,0.0
432,13061,1300004,0.0,0.0,0.0,0.0,0.0,0.0
433,13063,12060,0.0,0.0,0.0,0.0,0.0,0.0
434,13065,1300004,0.0,0.0,0.0,0.0,0.0,0.0
435,13067,12060,0.0,0.0,0.0,0.0,0.0,0.0
436,13069,1300004,0.0,0.0,0.0,0.0,0.0,0.0
437,13071,1300004,0.0,0.0,0.0,0.0,0.0,0.0
438,13073,12260,0.0,0.0,0.0,0.0,0.0,0.0
439,13075,1300004,0.0,0.0,0.0,0.0,0.0,0.0
440,13077,12060,0.0,0.0,0.0,0.0,0.0,0.0
441,13079,31420,0.0,0.0,0.0,0.0,0.0,0.0
442,13081,1300002,0.0,0.0,0.0,0.0,0.0,0.0
443,13083,16860,0.0,0.0,0.0,0.0,0.0,0.0
444,13085,12060,0.0,0.0,0.0,0.0,0.0,0.0
445,13087,1300004,0.0,0.0,0.0,0.0,0.0,0.0
446,13089,12060,0.0,0.0,0.0,0.0,0.0,0.0
447,13091,1300002,0.0,0.0,0.0,0.0,0.0,0.0
